Longitude,Latitude,FID,ObjectID,CITY_NAME,GMI_ADMIN,ADMIN_NAME,FIPS_CNTRY,CNTRY_NAME,STATUS,POP,POP_RANK,POP_CLASS,PORT_ID,LABEL_FLAG
27.4920033208,-29.3079960775,2029,2436,Maseru,LSO-MAS,Maseru,LT,Lesotho,National and provincial capital,118355,5,"100,000 to 249,999",0,1
16.6470034271,-20.4640019178,2030,2331,Otjiwarongo,NAM-OTJ,Otjiwarongo,WA,Namibia,Provincial capital,21224,7,"Less than 50,000",0,1
106.3749963517,10.2349979372,2031,2114,Truc Giang,VNM-BTR,Ben Tre,VM,Vietnam,Provincial capital,59442,6,"50,000 to 99,999",0,0
100.1580033176,49.636998054,2032,2220,Moron,MNG-HVS,Hovsgol,MG,Mongolia,Provincial capital,27690,7,"Less than 50,000",0,0
100.5166714418,13.7500019185,2033,2007,Bangkok,THA-KTH,Krung Thep,TH,Thailand,National and provincial capital,5104476,1,"5,000,000 and greater",57450,0
105.7840024089,10.0320029388,2034,2115,Can Tho,VNM-CTH,Can Tho,VM,Vietnam,Provincial capital,259598,4,"250,000 to 499,999",0,1
15.9509973603,-21.4360019621,2035,2332,Omaruru,NAM-OMR,Omaruru,WA,Namibia,Provincial capital,11547,7,"Less than 50,000",0,1
91.6360022971,48.0050010217,2036,2221,Hovd,MNG-HOV,Hovd,MG,Mongolia,Provincial capital,27924,7,"Less than 50,000",0,1
27.2520003843,-29.8310040377,2037,2437,Mafeteng,LSO-MFT,Mafeteng,LT,Lesotho,Provincial capital,57059,6,"50,000 to 99,999",0,1
106.3340014158,9.9340020265,2038,2116,Tra Vinh,VNM-TVN,Tra Vinh,VM,Vietnam,Provincial capital,57408,6,"50,000 to 99,999",0,1
101.0760033962,13.6790009891,2039,2008,Chachoengsao,THA-CHC,Chachoengsao,TH,Thailand,Provincial capital,49741,7,"Less than 50,000",0,1
15.8529962826,-21.9390029479,2040,2333,Karibib,NAM-KRB,Karibib,WA,Namibia,Provincial capital,6898,7,"Less than 50,000",0,1
31.1499994152,-10.2666959639,2041,2334,Kasama,ZMB-NRT,Northern,ZA,Zambia,Provincial capital,91056,6,"50,000 to 99,999",0,0
105.9666664159,9.6000030478,2042,2117,Soc Trang,VNM-STR,Soc Trang,VM,Vietnam,Provincial capital,114453,5,"100,000 to 249,999",0,1
97.0000023639,47.8099980566,2043,2222,Uliastay,MNG-DZV,Dzavhan,MG,Mongolia,Other,-999,7,"Less than 50,000",0,0
27.4799973159,-30.1589999313,2044,2438,Mohales Hoek,LSO-MHO,Mohale's Hoek,LT,Lesotho,Provincial capital,-999,7,"Less than 50,000",0,0
31.6170004239,-7.9669980173,2045,2335,Sumbawanga,TZA-RUK,Rukwa,TZ,Tanzania,Provincial capital,89161,6,"50,000 to 99,999",0,0
105.7333233692,9.2833379859,2046,2118,Bac Lieu,VNM-MHA,Minh Hai,VM,Vietnam,Provincial capital,107911,5,"100,000 to 249,999",0,0
100.6039983271,13.5880020215,2047,2009,Samut Prakan,THA-SPR,Samut Prakan,TH,Thailand,Provincial capital,388920,4,"250,000 to 499,999",0,1
100.1230023653,46.692000054,2048,2223,Bayanhongor,MNG-BYN,Bayanhongor,MG,Mongolia,Provincial capital,23234,7,"Less than 50,000",0,1
27.7160043185,-30.4109999366,2049,2439,Moyeni,LSO-QTH,Quthing,LT,Lesotho,Provincial capital,24130,7,"Less than 50,000",0,0
33.438996361,-8.8910010156,2050,2336,Mbeya,TZA-MBE,Mbeya,TZ,Tanzania,Provincial capital,291649,4,"250,000 to 499,999",0,1
100.2740043839,13.53599994,2051,2010,Samut Sakhon,THA-SSH,Samut Sakhon,TH,Thailand,Provincial capital,63498,6,"50,000 to 99,999",0,1
28.8909993612,-11.2020029856,2052,2337,Mansa,ZMB-LUA,Luapula,ZA,Zambia,Provincial capital,42277,7,"Less than 50,000",0,0
91.1320022864,29.6510040238,2053,2119,Lhasa,CHN-XZN,Xizang,CH,China,Provincial capital,118721,5,"100,000 to 249,999",0,0
33.6400024114,-25.0409969501,2054,2440,Xai-Xai,MOZ-GAZ,Gaza,MZ,Mozambique,Provincial capital,127366,5,"100,000 to 249,999",0,0
106.200000361,50.249997021,2055,2224,Suchboatar,MNG-SLN,Selenge,MG,Mongolia,Provincial capital,-999,7,"Less than 50,000",0,0
100.9870023128,13.3679969577,2056,2011,Chon Buri,THA-CBU,Chon Buri,TH,Thailand,Provincial capital,219164,5,"100,000 to 249,999",0,1
28.6340043971,-12.9680010728,2057,2338,Ndola,ZMB-CPP,Copperbelt,ZA,Zambia,Provincial capital,394518,4,"250,000 to 499,999",0,0
106.1763304058,49.9024619754,2058,2225,Darhan,MNG-DRH,Darhan,MG,Mongolia,Provincial capital,74300,6,"50,000 to 99,999",0,1
32.6449983181,-13.6320029309,2059,2339,Chipata,ZMB-EST,Eastern,ZA,Zambia,Provincial capital,85963,6,"50,000 to 99,999",0,0
104.2479993029,52.316999955,2060,2226,Irkutsk,RUS-IRK,Irkutskaya oblast',RS,Russia,Provincial capital,586695,3,"500,000 to 999,999",0,0
97.3880013083,25.3790010015,2061,2120,Myitkyina,MMR-KST,Kachin State,BM,Myanmar,Provincial capital,90894,6,"50,000 to 99,999",0,0
28.4470024014,-14.4469980369,2062,2340,Kabwe,ZMB-CNT,Central,ZA,Zambia,Provincial capital,188979,5,"100,000 to 249,999",0,0
28.2179973434,-25.7309999317,2063,2441,Pretoria,ZAF-GAT,Gauteng,SF,South Africa,National capital,1619438,2,"1,000,000 to 4,999,999",0,0
99.8000014306,11.8029959847,2064,2012,Prachuap Khiri Khan,THA-PKK,Prachuap Khiri Khan,TH,Thailand,Provincial capital,33521,7,"Less than 50,000",0,1
107.5650034101,51.8460030123,2065,2227,Ulan Ude,RUS-BUR,Respublika Buryatiya,RS,Russia,Provincial capital,360278,4,"250,000 to 499,999",0,0
28.1700002974,-15.4299959597,2066,2341,Lusaka,ZMB-LUS,Lusaka,ZA,Zambia,National and provincial capital,1267440,2,"1,000,000 to 4,999,999",0,1
99.5166993637,14.0333039854,2067,2013,Kanchanaburi,THA-KNC,Kanchanaburi,TH,Thailand,Provincial capital,63699,6,"50,000 to 99,999",0,1
103.5549994123,48.8140019786,2068,2228,Bulgan,MNG-BLG,Bulgan,MG,Mongolia,Provincial capital,17348,7,"Less than 50,000",0,1
93.9410013473,24.7879979571,2069,2121,Imphal,IND-MNP,Manipur,IN,India,Provincial capital,223523,5,"100,000 to 249,999",0,0
29.4499983625,-23.8920030308,2070,2442,Pietersburg (Polokwane),ZAF-NRT,Northern,SF,South Africa,Provincial capital,123749,5,"100,000 to 249,999",0,0
33.587001305,-16.1640000533,2071,2342,Tete,MOZ-TET,Tete,MZ,Mozambique,Provincial capital,129316,5,"100,000 to 249,999",0,1
101.4579994209,47.4579989238,2072,2229,Tsetserleg,MNG-ARH,Arhangay,MG,Mongolia,Provincial capital,5876,7,"Less than 50,000",0,0
100.0639983393,13.8179970027,2073,2014,Nakhon Pathom,THA-NPT,Nakhon Pathom,TH,Thailand,Provincial capital,117927,5,"100,000 to 249,999",0,1
93.6167043446,22.6500030298,2074,2122,Haka,MMR-CST,Chin State,BM,Myanmar,Provincial capital,-999,7,"Less than 50,000",0,0
32.0862783223,-28.7839619531,2075,2443,Richards Bay,ZAF-KNT,KwaZulu/Natal,SF,South Africa,Other,252968,4,"250,000 to 499,999",46855,0
102.7719994134,46.268000967,2076,2230,Arvayheer,MNG-OVR,Ovorhangay,MG,Mongolia,Provincial capital,-999,7,"Less than 50,000",0,0
92.7333004452,23.6666970662,2077,2123,Aizawl,IND-MZR,Mizoram,IN,India,Provincial capital,265331,4,"250,000 to 499,999",0,0
28.2500013866,-28.7499959356,2078,2444,Butha-Buthe,LSO-BBU,Butha-Buthe,LT,Lesotho,Provincial capital,16330,7,"Less than 50,000",0,1
99.9000003925,13.4999999629,2079,2015,Ratchaburi,THA-RTC,Ratchaburi,TH,Thailand,Provincial capital,92448,6,"50,000 to 99,999",0,1
27.5499993859,-11.6800020383,2080,2343,Lumumbashi,ZAR-SHA,Shaba,CG,"Congo, DRC",Other,1373770,2,"1,000,000 to 4,999,999",0,0
29.0780013569,-29.2910040499,2081,2445,Mokhotlong,LSO-MKH,Mokhotlong,LT,Lesotho,Provincial capital,8809,7,"Less than 50,000",0,1
106.2649983706,45.7610040472,2082,2231,Mandalgovi,MNG-DND,Dundgovi,MG,Mongolia,Provincial capital,15430,7,"Less than 50,000",0,0
100.0009983793,13.4129969291,2083,2016,Samut Songkhram,THA-SSN,Samut Songkhram,TH,Thailand,Provincial capital,35065,7,"Less than 50,000",0,1
93.5499963922,27.1500029836,2084,2124,Itanagar,IND-APD,Arunachal Pradesh,IN,India,Provincial capital,44971,7,"Less than 50,000",0,0
26.400996365,-12.1799970135,2085,2344,Solwezi,ZMB-NWS,North-Western,ZA,Zambia,Provincial capital,4846,7,"Less than 50,000",0,0
104.6999973977,52.8329970345,2086,2232,Ust' Ordynskiy,RUS-UOB,Ust'-Ordynskiy Buryatskiy avt.okrug,RS,Russia,Provincial capital,14538,7,"Less than 50,000",0,0
99.9500044243,13.1000039496,2087,2017,Phet Buri,THA-PHB,Phetchaburi,TH,Thailand,Provincial capital,46601,7,"Less than 50,000",0,0
